TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithAmbiguousTrust,0,15,5,1,1,0.51,80,254,1,39,93,1,23,0.3,0.04
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithIntermediateTrustFails,0,14,4,1,1,0.51,35,252,1,26,77,0,20,0.25,0
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithoutTrust,0,11,4,1,1,0.57,28,230,1,22,65,1,16,0.25,0.06
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithRootTrust,0,15,5,1,1,0.51,73,253,1,40,95,1,23,0.3,0.04
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithSelfTrustFails,0,14,4,1,1,0.51,32,252,1,27,77,1,20,0.26,0.05
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateValidationWithTrust,0,14,5,1,1,0.52,73,249,1,35,92,1,22,0.28,0.04
org.eclipse.californium.elements.util.CertPathUtilTest.testServerLargeCertificateValidationTruncatedWithAmbiguousTrust,0,16,5,1,1,0.5,80,258,1,45,95,2,23,0.32,0.08
org.eclipse.californium.elements.util.CertPathUtilTest.testServerLargeCertificateValidationTruncatedWithTrust,0,14,5,1,1,0.53,70,244,1,40,92,1,23,0.3,0.04
org.eclipse.californium.elements.util.CertPathUtilTest.testServerLargeCertificateValidationWithTrust,0,14,5,1,1,0.52,70,249,1,35,92,1,22,0.28,0.04
org.eclipse.californium.elements.util.CertPathUtilTest.testToX509CertificatesList,0,9,4,1,1,0.39,24,125,1,19,24,0,7,0.44,0
org.eclipse.californium.elements.util.CertPathUtilTest.testToX509CertificatesListUsingInvalidCertificate,0,9,4,1,1,0.39,27,125,1,19,23,1,6,0.45,0.14
org.eclipse.californium.elements.util.DatagramReaderTest.testBitsLeftWorksForBitWiseReading,1,7,2,1,1,0.51,11,64,1,13,28,3,0,0.32,1
org.eclipse.californium.elements.util.DatagramReaderTest.testBitsLeftWorksForByteWiseReading,1,5,2,1,1,0.24,12,52,1,9,16,0,0,0.36,0
org.eclipse.californium.elements.util.DatagramReaderTest.testBitsLeftWorksForEmptyBuffer,1,2,1,1,1,0.25,6,23,1,0,4,0,0,0,0
org.eclipse.californium.elements.util.DatagramReaderTest.testCreateRangeDatagramReader,1,4,2,1,1,0.36,7,29,1,6,5,2,0,0.55,1
org.eclipse.californium.elements.util.DatagramReaderTest.testCreateRangeDatagramReaderOffestOutOfRange,1,3,2,1,1,0.18,6,26,1,2,7,0,2,0.22,0
org.eclipse.californium.elements.util.DatagramReaderTest.testCreateRangeReader,1,7,3,1,1,0.19,14,46,1,8,12,0,1,0.4,0
org.eclipse.californium.elements.util.DatagramReaderTest.testCreateRangeReaderExceedsAvailableBytes,1,4,2,1,1,0.14,7,41,0,3,9,1,0,0.25,1
org.eclipse.californium.elements.util.DatagramReaderTest.testMarkAndResetBits,1,9,2,1,1,0.6,17,74,1,25,18,3,0,0.58,1
org.eclipse.californium.elements.util.DatagramReaderTest.testMarkAndResetBytes,1,8,2,1,1,0.51,17,82,1,18,22,0,0,0.45,0
org.eclipse.californium.elements.util.DatagramReaderTest.testRangeReaderExceedsAvailableBytes,1,8,3,1,1,0.35,11,53,1,7,17,0,1,0.29,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadBytesExceedsAvailableBytes,1,2,1,1,1,0.7,6,29,1,0,6,0,0,0,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadEmptyVarBytes,1,9,4,1,1,0.18,8,81,1,13,22,2,0,0.37,1
org.eclipse.californium.elements.util.DatagramReaderTest.testReadExceedsAvailableBytes,1,2,1,1,1,0.71,6,40,0,2,13,0,0,0.13,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadInt,1,2,1,1,1,0.71,9,40,0,8,8,0,0,0.5,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadLong,1,2,1,1,1,0.71,9,40,0,8,8,0,0,0.5,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadLongExceedsAvailableBytes,1,2,1,1,1,0.71,6,40,0,2,13,0,0,0.13,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadNextByteExceedsAvailableBytes,1,2,1,1,1,0.33,8,28,0,1,6,0,0,0.14,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadNullVarBytes,1,5,2,1,1,0.16,7,56,0,11,10,0,0,0.52,0
org.eclipse.californium.elements.util.DatagramReaderTest.testReadVarBytes,1,11,4,1,1,0.13,8,105,1,27,32,0,1,0.46,0
org.eclipse.californium.elements.util.DatagramReaderTest.testSkipBytes,1,5,1,1,1,0.73,12,64,0,25,11,4,0,0.69,1
org.eclipse.californium.elements.util.DatagramWriterTest.testWrite,1,9,2,1,1,0.55,11,69,1,22,22,0,1,0.5,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteByte,1,9,2,1,1,0.43,11,56,1,15,16,0,1,0.48,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteByteOdd,1,10,2,1,1,0.58,12,74,1,33,23,2,1,0.59,0.67
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteByteOddNegativeValue,1,10,2,1,1,0.58,12,74,1,33,23,2,1,0.59,0.67
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteBytes,1,11,2,1,1,0.51,13,84,1,23,31,0,1,0.43,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteBytesOdd,1,12,2,1,1,0.62,14,99,1,44,34,3,1,0.56,0.75
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteDatagramWriter,1,12,2,1,1,0.53,15,87,1,31,25,1,1,0.55,0.5
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteEmptyVarByteArray,1,14,2,1,1,0.29,13,101,1,24,33,1,0,0.42,1
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteEmptyVarBytes,2,16,3,1,1,0.19,13,117,1,26,38,2,1,0.41,0.67
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteFull,1,9,2,1,1,0.55,11,69,1,22,20,0,1,0.52,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteFullLong,1,9,2,1,1,0.55,11,69,1,22,20,0,2,0.52,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLong,1,9,2,1,1,0.55,11,69,1,22,22,0,3,0.5,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLongOdd,1,10,2,1,1,0.65,12,87,1,40,34,5,3,0.54,0.62
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLongPosition,1,14,2,1,1,0.48,14,118,1,42,37,1,3,0.53,0.25
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLongPositionAppend,1,14,2,1,1,0.48,14,118,1,40,41,0,4,0.49,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLongTooLarge,1,2,1,1,1,0.86,10,28,1,3,4,1,1,0.43,0.5
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLongTooLargeNegativeValue,1,2,1,1,1,0.86,10,28,1,3,4,1,1,0.43,0.5
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLongTooManyBits,1,2,1,1,1,0.86,10,28,1,0,3,0,1,0,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteNullVarByteArray,1,12,2,1,1,0.33,13,90,1,26,24,0,1,0.52,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteNullVarBytes,1,13,2,1,1,0.21,12,92,1,29,23,1,1,0.56,0.5
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteOdd,1,9,2,1,1,0.55,12,69,1,30,23,0,1,0.57,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWritePosition,1,14,2,1,1,0.48,14,118,1,42,37,0,1,0.53,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWritePositionAppend,1,14,2,1,1,0.48,14,118,1,40,41,0,1,0.49,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteTooLarge,1,2,1,1,1,0.86,10,28,1,3,4,0,0,0.43,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteTooLargeNegativeValue,1,2,1,1,1,0.86,10,28,1,3,4,0,0,0.43,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteTooManyBits,1,2,1,1,1,0.86,10,28,1,0,3,0,0,0,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteVarByteArray,1,16,2,1,1,0.39,14,125,1,39,42,0,1,0.48,0
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteVarBytes,2,18,3,1,1,0.31,14,141,1,42,46,0,3,0.48,0
org.eclipse.californium.elements.util.LeastRecentlyUpdatedCacheTest.testMultipleIteratorsAdd,1,23,7,1,1,0.4,113,113,1,19,21,0,0,0.47,0
org.eclipse.californium.elements.util.LeastRecentlyUpdatedCacheTest.testMultipleIteratorsPut,1,22,7,1,1,0.37,113,118,1,19,26,0,0,0.42,0
org.eclipse.californium.elements.util.LeastRecentlyUpdatedCacheTest.testMultipleIteratorsRemove,1,23,7,1,1,0.34,120,126,1,22,23,3,0,0.49,1
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testContinuousEviction,1,14,3,1,1,0.5,39,73,1,18,10,2,0,0.64,1
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testFindNoneUniqueSucceedsEvenFirstEvicted,1,16,3,1,1,0.5,94,97,1,24,13,2,1,0.65,0.67
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testFindUniqueFailsWhenExpired,1,17,3,1,1,0.35,37,97,1,21,16,1,3,0.57,0.25
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testFindUniqueSucceedsEvenExpired,1,15,3,1,1,0.38,37,92,1,14,13,1,1,0.52,0.5
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testGetFailsWhenExpired,1,17,3,1,1,0.44,35,93,1,18,16,0,2,0.53,0
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testGetSucceedsEvenExpired,1,14,3,1,1,0.48,36,87,1,10,14,0,0,0.42,0
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testIteratorOnRemove,1,17,4,1,1,0.36,34,110,1,15,19,0,2,0.44,0
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testIteratorTimestamped,2,23,5,1,1,0.54,72,126,1,33,24,6,2,0.58,0.75
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testIteratorWhenExpired,1,19,4,1,1,0.31,100,110,1,25,15,2,2,0.62,0.5
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testPutNewTimestamped,2,25,5,1,1,0.45,88,149,1,32,30,2,3,0.52,0.4
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testPutUpdatedTimestamped,2,22,5,1,1,0.48,79,143,1,21,28,3,2,0.43,0.6
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testRemoveExpiredEntriesWithLimit,1,18,3,1,1,0.54,91,105,1,26,11,4,0,0.7,1
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testRemoveExpiredEntriesWithoutLimit,1,18,3,1,1,0.54,91,105,1,22,12,0,1,0.65,0
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testStoreAddsNewValueIfCapacityNotReached,1,14,3,1,1,0.48,32,86,1,14,14,1,0,0.5,1
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testStoreEvictsEldestStaleEntry,1,15,3,1,1,0.55,31,78,1,15,14,0,2,0.52,0
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testStoreFailsIfCapacityReached,1,15,3,1,1,0.47,33,87,1,17,17,1,1,0.5,0.5
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testUpdate,1,19,3,1,1,0.52,92,102,1,19,18,2,2,0.51,0.5
org.eclipse.californium.elements.util.NamedThreadFactoryTest.testDaemonThreadGroup,1,3,1,1,1,0.45,25,16,1,1,4,1,0,0.2,1
org.eclipse.californium.elements.util.NamedThreadFactoryTest.testLoadedScandiumThreadGroup,1,2,1,1,1,0.83,65,11,1,1,4,1,0,0.2,1
org.eclipse.californium.elements.util.NamedThreadFactoryTest.testNoneDaemonThreadGroup,1,2,1,1,1,0.83,25,11,1,1,4,1,0,0.2,1
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testGetBroadcastIpv4,0,4,1,1,1,0.05,9,116,1,2,52,2,0,0.04,1
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testGetIpv6Scopes,0,9,3,1,1,0.15,12,172,1,5,66,1,5,0.07,0.17
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testGetMtu,0,4,1,1,1,0.05,28,116,1,1,51,1,0,0.02,1
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testGetMulticastInterface,0,3,1,1,1,0.04,12,114,1,1,49,0,0,0.02,0
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testGetNetworkInterfaces,0,5,3,1,1,0.42,30,56,1,13,4,5,0,0.76,1
org.eclipse.californium.elements.util.NetworkInterfacesUtilTest.testIsAny,0,3,1,1,1,0.04,8,114,1,0,52,0,0,0,0
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testEncryptedSaveAndLoad,3,57,9,1,1,0.13,75,470,1,110,153,4,10,0.42,0.29
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testEncryptedSaveAndLoadWithLabel,3,64,10,1,1,0.13,96,482,1,110,153,4,10,0.42,0.29
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testEncryptedSaveAndLoadWrongKey,2,44,8,1,1,0.1,92,356,1,42,150,3,6,0.22,0.33
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testEncryptedSaveAndUnencryptedLoad,2,38,8,1,1,0.18,91,298,1,25,130,0,7,0.16,0
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testEncryptedSaveLoadAndSkip,3,58,9,1,1,0.13,76,477,1,97,171,3,14,0.36,0.18
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testEncryptedSaveLoadSkipAndLoad,3,58,9,1,1,0.13,76,477,1,97,171,3,14,0.36,0.18
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testEncryptedSaveSkipAndLoad,3,58,9,1,1,0.13,76,477,1,108,160,4,13,0.4,0.24
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testSaveAndLoad,3,50,8,1,1,0.22,74,393,1,97,127,1,7,0.43,0.12
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testSaveLoadAndSkip,3,51,8,1,1,0.22,75,400,1,84,145,0,11,0.37,0
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testSaveSkipAndLoad,3,51,8,1,1,0.22,75,400,1,95,134,1,10,0.41,0.09
org.eclipse.californium.elements.util.PersistentComponentUtilTest.testUnencryptedSaveAndEncryptedLoad,2,42,8,1,1,0.12,91,336,1,33,150,0,8,0.18,0
org.eclipse.californium.elements.util.SerializationUtilTest.testAddressIpv4,2,32,6,1,1,0.19,22,235,1,64,66,0,1,0.49,0
org.eclipse.californium.elements.util.SerializationUtilTest.testAddressIpv6,2,31,6,1,1,0.19,21,234,1,64,66,0,1,0.49,0
org.eclipse.californium.elements.util.SerializationUtilTest.testAddressUnresolved,2,31,6,1,1,0.19,21,234,1,63,66,0,1,0.49,0
org.eclipse.californium.elements.util.SerializationUtilTest.testEmptyStrings,2,21,5,1,1,0.16,21,160,1,21,55,1,0,0.28,1
org.eclipse.californium.elements.util.SerializationUtilTest.testEndpointContextAttributes,6,59,12,2,1,0.22,41,486,1,251,7,8,1,0.97,0.89
org.eclipse.californium.elements.util.SerializationUtilTest.testNanotimeSynchronizationMark,2,29,6,1,1,0.18,48,222,1,44,87,0,3,0.34,0
org.eclipse.californium.elements.util.SerializationUtilTest.testNanotimeSynchronizationMarkWithTimeshift,2,29,6,1,1,0.18,55,222,1,63,68,1,2,0.48,0.33
org.eclipse.californium.elements.util.SerializationUtilTest.testNullStrings,2,16,4,1,1,0.2,21,129,1,24,33,1,0,0.42,1
org.eclipse.californium.elements.util.SerializationUtilTest.testSkipBitsEndOfStream,2,24,4,1,1,0.25,21,187,1,10,86,0,2,0.1,0
org.eclipse.californium.elements.util.SerializationUtilTest.testSkipItems,2,37,5,1,1,0.22,40,277,1,90,79,4,5,0.53,0.44
org.eclipse.californium.elements.util.SerializationUtilTest.testStrings,2,23,5,1,1,0.14,21,177,1,40,55,0,0,0.42,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureInputStreamFactory,0,8,1,1,1,0.45,23,143,0,15,54,0,12,0.22,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureInputStreamFactoryWithInvalidScheme,0,2,1,1,1,0.61,14,33,0,1,3,1,0,0.25,1
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureInputStreamFactoryWithoutFactory,0,2,1,1,1,0.61,14,33,0,0,5,0,1,0,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureInputStreamFactoryWithoutScheme,0,2,1,1,1,0.61,14,33,0,0,3,0,0,0,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureKeyStoreType,1,7,2,1,1,0.24,21,89,0,0,0,0,0,0,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureKeyStoreTypeWithInvalidEnding,0,2,1,1,1,0.61,14,33,0,1,3,1,0,0.25,1
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureKeyStoreTypeWithInvalidType,0,1,1,1,1,1,14,26,0,0,2,0,0,0,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureKeyStoreTypeWithoutEnding,0,2,1,1,1,0.61,14,33,0,0,3,0,0,0,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testConfigureKeyStoreTypeWithoutType,0,2,1,1,1,0.61,14,33,0,0,5,0,1,0,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testInvalidKeyStoreWithoutScheme,0,4,1,1,1,0.21,14,67,0,2,66,1,10,0.03,0.09
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testLoadKeyStoreFromClasspath,0,8,2,1,1,0.4,17,141,0,16,51,0,11,0.24,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testLoadKeyStoreFromClasspathWithCustomConfiguration,0,9,2,1,1,0.43,19,148,0,16,55,0,12,0.23,0
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testNotConfiguredScheme,0,4,1,1,1,0.21,14,67,0,3,62,1,10,0.05,0.09
org.eclipse.californium.elements.util.SslContextUtilConfigurationTest.testValidKeyStoreWithoutScheme,0,8,2,1,1,0.4,17,141,0,16,51,0,11,0.24,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testCreateKeyManager,0,11,3,1,1,0.42,8,137,0,24,55,0,14,0.3,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testCreateKeyManagerEmptyCertChain,0,9,3,1,1,0.43,4,132,0,14,60,0,14,0.19,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testCreateKeytManagerNullCertChain,0,9,3,1,1,0.43,4,132,0,11,62,0,14,0.15,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testCreateKeytManagerNullPrivateKey,0,9,3,1,1,0.43,4,132,0,12,60,1,13,0.17,0.07
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCertificateChain,0,7,2,1,1,0.16,7,81,0,15,52,1,10,0.22,0.09
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCertificateChainEmptyAlias,0,2,1,1,1,0,1,26,0,1,64,0,11,0.02,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCertificateChainMissingAlias,0,2,1,1,1,0,1,26,0,0,65,0,11,0,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentials,0,9,3,1,1,0.35,11,117,0,19,53,0,13,0.26,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsNoFile,0,4,2,1,1,0,1,46,0,2,65,0,11,0.03,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsNoKeyPassword,0,2,1,1,1,0,1,47,0,1,64,1,10,0.02,0.09
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsNoStorePassword,0,2,1,1,1,0,1,23,0,1,64,1,10,0.02,0.09
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsNotFound,0,6,2,1,1,0,1,90,0,9,58,0,11,0.13,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsNullUri,0,1,1,1,1,0,1,13,0,0,65,0,11,0,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsSingleParameter,0,11,4,1,1,0.1,11,147,0,31,49,1,10,0.39,0.09
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsSingleParameterWithoutAlias,0,4,2,1,1,0,1,77,0,5,44,0,4,0.1,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsWrongKeyPassword,0,6,2,1,1,0.38,4,90,0,9,58,0,11,0.13,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsWrongStorePassword,0,5,2,1,1,0,1,56,0,3,64,0,11,0.04,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadEdDsaCredentials,0,15,6,1,1,0.52,39,163,0,48,64,1,13,0.43,0.07
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadKeyManager,0,7,2,1,1,0.34,6,91,0,11,56,1,10,0.16,0.09
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadKeyManagerCertificateNotFound,0,6,2,1,1,0,1,87,0,11,56,2,9,0.16,0.18
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadLargePemKeyManager,0,45,14,1,1,0.07,6,502,0,109,130,2,6,0.46,0.25
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadP12Credentials,0,9,3,1,1,0.35,11,117,0,19,53,0,13,0.26,0
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadP12KeyManager,0,7,2,1,1,0.34,6,91,0,11,56,1,10,0.16,0.09
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemCredentials,0,46,15,1,1,0.08,11,488,0,107,131,1,6,0.45,0.14
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemCredentialsV2,0,52,17,1,1,0.11,36,562,0,143,192,2,16,0.43,0.11
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemKeyManager,0,45,14,1,1,0.07,6,502,0,109,130,2,6,0.46,0.25
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPrivateKey,0,43,14,1,1,0.04,4,470,0,104,125,3,5,0.45,0.38
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPrivateKeyEd25519,0,44,14,1,1,0.07,5,482,0,134,101,3,6,0.57,0.33
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPrivateKeyEd448,0,3,2,1,1,0,1,23,0,21,19,1,1,0.53,0.5
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPrivateKeyV2,0,46,14,1,1,0.04,4,518,0,126,130,3,6,0.49,0.33
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPublicKey,0,42,13,1,1,0.04,4,419,0,96,117,5,4,0.45,0.56
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPublicKeyEd25519,0,43,13,1,1,0.07,6,431,0,130,93,5,5,0.58,0.5
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemPublicKeyEd448,0,3,2,1,1,0,1,23,0,21,19,1,1,0.53,0.5
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testCreateTrustManager,0,8,2,1,1,0.4,7,100,0,17,59,0,12,0.22,0
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testCreateTrustManagerEmptyCertificates,0,1,1,1,1,0,1,16,0,1,3,1,0,0.25,1
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testCreateTrustManagerNullCertificates,0,1,1,1,1,0,1,16,0,0,3,0,0,0,0
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadFilteredTrustedCertificates,0,6,2,1,1,0.3,8,80,0,15,52,0,11,0.22,0
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadFilteredTrustedCertificatesNotFound,0,6,2,1,1,0,1,80,0,13,54,1,10,0.19,0.09
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadP12TrustedCertificates,0,7,3,1,1,0.31,9,81,0,30,55,3,11,0.35,0.21
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadP12TrustedCertificatesWithAlias,0,7,3,1,1,0.31,9,81,0,33,52,3,11,0.39,0.21
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadP12TrustManager,0,10,3,1,1,0.03,7,103,0,36,59,4,12,0.38,0.25
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadP12TrustManagerWithAlias,0,10,3,1,1,0.03,7,103,0,36,59,4,12,0.38,0.25
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadPemTrustedCertificates,0,18,6,1,1,0.1,8,241,0,59,45,4,2,0.57,0.67
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadPemTrustManager,0,22,6,1,1,0.01,6,266,0,65,49,5,3,0.57,0.62
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificates,0,6,2,1,1,0.3,9,80,0,12,55,0,11,0.18,0
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesNoFile,0,4,2,1,1,0,1,46,0,2,65,0,11,0.03,0
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesNoPassword,0,2,1,1,1,0,1,23,0,1,9,1,1,0.1,0.5
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesNullUri,0,1,1,1,1,0,1,13,0,0,65,0,11,0,0
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesSingleParameter,0,8,3,1,1,0.09,8,109,0,27,43,1,10,0.39,0.09
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesSingleParameterError,0,1,1,1,1,0,1,10,0,1,4,1,0,0.2,1
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesSingleParameterWithoutAlias,0,8,3,1,1,0.09,7,109,0,24,45,1,10,0.35,0.09
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesWrongPassword,0,5,2,1,1,0,1,56,0,3,20,0,4,0.13,0
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustManager,0,9,2,1,1,0.02,6,102,0,18,59,1,12,0.23,0.08
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustManagerCertificateNotFound,0,6,2,1,1,0,6,80,0,12,55,0,11,0.18,0
org.eclipse.californium.elements.util.StatisticTest.testAvg,1,5,2,1,1,1,29,77,1,21,16,1,0,0.57,1
org.eclipse.californium.elements.util.StatisticTest.testPercentiles,1,5,2,1,1,0.95,13,77,1,36,25,1,1,0.59,0.5
