TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
redis.clients.jedis.commands.jedis.ClientCommandsTest.killIdBinary,3,83,18,4,1,0.09,34,512,0,115,102,1,4,0.53,0.2
redis.clients.jedis.commands.jedis.ClientCommandsTest.killIdString,3,83,18,4,1,0.09,34,512,0,114,108,2,5,0.51,0.29
redis.clients.jedis.commands.jedis.ClientCommandsTest.killLAddr,3,83,18,4,1,0.09,35,512,0,114,108,2,5,0.51,0.29
redis.clients.jedis.commands.jedis.ClientCommandsTest.killSkipmeNo,3,78,19,4,1,0.1,27,484,0,94,110,2,4,0.46,0.33
redis.clients.jedis.commands.jedis.ClientCommandsTest.killSkipmeYesNo,3,79,20,4,1,0.1,28,486,0,99,105,2,4,0.49,0.33
redis.clients.jedis.commands.jedis.ClientCommandsTest.killTypeNormal,3,77,19,4,1,0.09,27,482,0,97,101,0,4,0.49,0
redis.clients.jedis.commands.jedis.ClientCommandsTest.killUser,3,80,18,4,1,0.11,30,495,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClientCommandsTest.listWithType,2,75,17,3,1,0.08,24,468,0,102,96,2,2,0.52,0.5
redis.clients.jedis.commands.jedis.ClientCommandsTest.nameBinary,2,76,16,3,1,0.09,22,472,0,97,104,3,2,0.48,0.6
redis.clients.jedis.commands.jedis.ClientCommandsTest.nameString,2,73,16,3,1,0.08,22,466,0,95,101,1,2,0.48,0.33
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.failKeys,3,95,20,4,1,0.04,50,618,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.georadiusStoreBinary,4,140,36,6,1,0.04,67,851,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.nullKeys,3,100,22,4,1,0.04,64,651,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testBinaryGeneralCommand,3,128,29,6,1,0.03,57,867,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testBinaryGetAndSet,3,123,30,5,1,0.04,55,773,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testGeneralCommand,3,130,30,6,1,0.03,55,864,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testHmset,3,124,30,5,1,0.03,61,778,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testIncr,3,126,31,5,1,0.04,56,776,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testKeys,3,128,33,5,1,0.03,56,794,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testRpush,3,124,29,5,1,0.04,58,774,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testSadd,3,126,32,5,1,0.03,63,784,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.addAndDelSlotsRange,1,58,14,3,1,0.06,22,381,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterAddSlotsAndDelSlots,1,50,14,3,1,0.05,14,333,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.ClusterBumpEpoch,1,45,14,3,1,0.04,13,320,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterCountFailureReports,1,54,14,3,1,0.05,13,367,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterGetKeysInSlot,1,57,15,3,1,0.06,16,375,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterGetKeysInSlotBinary,1,55,14,3,1,0.06,16,364,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterInfo,1,49,14,3,1,0.04,14,355,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterLinks,1,50,14,3,1,0.04,15,350,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterNodes,1,51,14,3,1,0.04,14,361,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterSetSlotImporting,1,59,14,3,1,0.06,18,382,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterSetSlotMigrating,1,59,14,3,1,0.06,18,382,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterSetSlotNode,1,55,14,3,1,0.05,16,368,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterSlots,1,60,14,3,1,0.05,26,387,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.testClusterEpoch,1,43,13,3,1,0.04,16,317,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.testClusterHardReset,1,55,15,3,1,0.05,23,368,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.testClusterKeySlot,1,51,15,3,1,0.05,20,352,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterCommandsTest.testClusterSoftReset,1,56,15,3,1,0.06,16,371,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testBinaryEval,3,129,31,5,1,0.03,55,796,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testBinaryScriptExists,3,123,31,5,1,0.04,55,767,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testBinaryScriptFlush,3,126,32,5,1,0.04,55,762,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testBinaryScriptKill,3,119,28,5,1,0.03,53,790,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testEval2,3,127,31,5,1,0.03,56,784,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testEvalsha,3,127,32,5,1,0.04,54,770,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testJedisClusterException,3,101,23,4,1,0.04,60,657,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testJedisClusterException2,3,99,22,4,1,0.04,60,660,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testScriptLoadAndScriptExists,3,126,32,5,1,0.04,53,765,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterValuesCommandsTest.georadiusStore,4,138,36,6,1,0.04,63,839,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterValuesCommandsTest.nullKeys,3,98,21,4,1,0.04,64,654,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterValuesCommandsTest.subscribe,4,125,30,5,1,0.04,72,831,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ClusterValuesCommandsTest.testHincrByFloat,3,123,31,5,1,0.03,57,774,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ConnectionHandlingCommandsTest.quit,1,36,11,2,1,0.01,6,288,0,56,62,1,0,0.47,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.bgrewriteaof,1,61,15,3,1,0.07,14,400,0,117,39,2,0,0.75,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.bgsave,1,61,15,3,1,0.07,14,400,0,69,86,2,0,0.45,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.bgsaveSchedule,1,63,16,3,1,0.07,15,403,0,116,41,2,0,0.74,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.clientNoEvict,1,64,15,3,1,0.08,11,410,0,77,86,3,0,0.47,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.clientPause,1,68,16,3,1,0.08,35,415,0,81,86,1,1,0.49,0.5
redis.clients.jedis.commands.jedis.ControlCommandsTest.clientPauseAll,1,82,20,3,1,0.06,25,480,0,93,109,2,0,0.46,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.clientPauseWrite,1,85,20,3,1,0.07,32,488,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ControlCommandsTest.configGet,1,73,17,3,1,0.07,17,466,0,91,108,0,1,0.46,0
redis.clients.jedis.commands.jedis.ControlCommandsTest.configGetSetMulti,1,77,17,3,1,0.09,17,480,0,114,98,7,0,0.54,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.configSet,1,70,16,3,1,0.07,14,462,0,96,100,1,1,0.49,0.5
redis.clients.jedis.commands.jedis.ControlCommandsTest.configSetBinary,1,72,16,3,1,0.08,15,456,0,99,96,2,0,0.51,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.info,1,68,15,3,1,0.07,13,443,0,81,105,1,0,0.44,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.lastsave,1,64,15,3,1,0.07,11,418,0,73,98,2,0,0.43,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryDoctorBinary,1,68,16,3,1,0.06,11,441,0,78,107,2,0,0.42,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryDoctorString,1,69,16,3,1,0.06,11,445,0,78,109,1,0,0.42,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryPurge,1,65,16,3,1,0.07,11,410,0,74,88,1,0,0.46,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryStats,1,74,19,3,1,0.06,11,470,0,79,126,1,0,0.39,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryUsageBinary,1,86,20,3,1,0.08,21,486,0,103,106,5,1,0.49,0.83
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryUsageString,1,85,20,3,1,0.08,18,483,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ControlCommandsTest.monitor,3,80,19,3,1,0.08,29,503,0,71,119,1,2,0.37,0.33
redis.clients.jedis.commands.jedis.ControlCommandsTest.readonly,1,63,15,3,1,0.06,13,438,0,67,104,1,0,0.39,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.readwrite,1,63,15,3,1,0.06,13,438,0,68,103,1,0,0.4,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.roleMaster,1,72,17,3,1,0.07,20,464,0,95,106,2,0,0.47,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.roleSentinel,2,71,17,3,1,0.07,24,477,0,94,104,2,0,0.47,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.roleSlave,1,72,17,3,1,0.07,22,464,0,97,104,2,0,0.48,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.save,1,61,15,3,1,0.07,14,400,0,72,83,2,0,0.46,1
redis.clients.jedis.commands.jedis.ControlCommandsTest.waitReplicas,1,68,15,3,1,0.07,10,424,0,78,97,2,0,0.45,1
redis.clients.jedis.commands.jedis.FailoverCommandsTest.abortMaster,1,49,13,2,1,0.05,19,398,0,81,87,1,0,0.48,1
redis.clients.jedis.commands.jedis.FailoverCommandsTest.abortReplica,1,49,13,2,1,0.05,22,398,0,82,86,1,0,0.49,1
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverForceWithoutTimeoutFailFast,2,52,14,4,1,0.07,17,390,0,77,82,2,1,0.48,0.67
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverForceWithoutToFailFast,1,47,13,3,1,0.08,17,363,0,74,79,3,1,0.48,0.75
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverMaster,1,48,12,2,1,0.05,18,378,0,117,47,2,0,0.71,1
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverReplica,1,48,12,2,1,0.05,20,399,0,72,91,0,1,0.44,0
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverToWrongPort,1,60,16,4,1,0.05,20,449,0,89,89,2,1,0.5,0.67
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverToWrongPortWithTimeout,1,62,16,4,1,0.06,20,452,0,91,89,3,1,0.51,0.75
redis.clients.jedis.commands.jedis.GeoCommandsTest.geoadd,2,84,19,3,1,0.07,29,475,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.geoaddWithParams,2,91,21,4,1,0.09,33,497,0,102,110,3,0,0.48,1
redis.clients.jedis.commands.jedis.GeoCommandsTest.geodist,2,94,22,3,1,0.08,43,510,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.geohash,2,90,21,3,1,0.07,37,516,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.geopos,2,92,22,3,1,0.07,41,526,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadius,2,106,26,5,1,0.1,47,596,0,146,115,2,4,0.56,0.33
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusBinary,2,102,26,5,1,0.09,36,585,0,137,115,2,3,0.54,0.4
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMember,1,100,26,5,1,0.09,33,577,0,128,123,2,4,0.51,0.33
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberBinary,1,101,26,5,1,0.09,33,578,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberReadonly,1,100,26,5,1,0.09,33,577,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberReadonlyBinary,1,101,26,5,1,0.09,33,578,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberStore,1,90,23,4,1,0.07,26,542,0,114,119,1,2,0.49,0.33
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusByMemberStoreBinary,1,92,23,4,1,0.07,29,535,0,117,116,1,2,0.5,0.33
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusReadonly,2,101,26,5,1,0.09,36,584,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusReadonlyBinary,2,102,26,5,1,0.09,36,585,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusStore,2,93,24,4,1,0.07,27,555,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusStoreBinary,2,95,24,4,1,0.07,31,548,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.geosearch,3,114,26,5,1,0.13,48,637,0,148,130,4,4,0.53,0.5
redis.clients.jedis.commands.jedis.GeoCommandsTest.geosearchNegative,2,80,20,4,1,0.09,31,536,0,63,141,0,0,0.31,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.geosearchstore,3,98,23,4,1,0.09,34,573,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.GeoCommandsTest.geosearchstoreWithdist,2,90,24,4,1,0.07,21,544,0,112,117,2,1,0.49,0.67
redis.clients.jedis.commands.jedis.HashesCommandsTest.hdel,1,90,20,3,1,0.08,32,490,0,104,108,5,2,0.49,0.71
redis.clients.jedis.commands.jedis.HashesCommandsTest.hexists,1,83,19,3,1,0.07,30,469,0,94,111,5,3,0.46,0.62
redis.clients.jedis.commands.jedis.HashesCommandsTest.hget,1,86,20,3,1,0.07,24,484,0,106,109,1,0,0.49,1
redis.clients.jedis.commands.jedis.HashesCommandsTest.hgetAll,1,92,22,3,1,0.06,32,524,0,109,122,1,3,0.47,0.25
redis.clients.jedis.commands.jedis.HashesCommandsTest.hgetAllPipeline,1,98,24,3,1,0.09,27,582,0,117,128,1,3,0.48,0.25
redis.clients.jedis.commands.jedis.HashesCommandsTest.hincrBy,1,77,18,3,1,0.06,22,456,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hincrByFloat,1,80,19,3,1,0.06,22,482,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hkeys,1,91,22,3,1,0.06,48,519,0,106,120,3,3,0.47,0.5
redis.clients.jedis.commands.jedis.HashesCommandsTest.hlen,1,83,19,3,1,0.07,28,468,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hmget,1,87,20,3,1,0.07,40,507,0,113,109,3,2,0.51,0.6
redis.clients.jedis.commands.jedis.HashesCommandsTest.hmset,1,85,19,3,1,0.07,28,487,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hrandfield,2,111,28,3,1,0.08,46,568,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hscan,1,94,23,6,1,0.06,25,529,0,113,116,2,1,0.49,0.67
redis.clients.jedis.commands.jedis.HashesCommandsTest.hscanCount,2,93,23,5,1,0.07,30,529,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hscanMatch,2,95,23,5,1,0.08,33,532,0,114,116,1,0,0.5,1
redis.clients.jedis.commands.jedis.HashesCommandsTest.hset,1,77,18,3,1,0.06,20,456,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hsetnx,1,86,20,3,1,0.07,28,484,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hsetVariadic,1,87,20,3,1,0.07,28,489,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.hvals,1,87,20,3,1,0.07,37,507,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.testBinaryHstrLen,1,78,19,3,1,0.06,21,461,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.testHstrLen,1,77,19,3,1,0.06,21,460,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HashesCommandsTest.testHstrLen_EmptyHash,1,73,18,3,1,0.06,18,451,0,78,108,1,0,0.42,1
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfadd,1,73,18,3,1,0.06,13,451,0,82,104,0,0,0.44,0
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfaddBinary,1,74,18,3,1,0.07,16,452,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfcount,1,75,18,3,1,0.06,17,454,0,84,105,0,0,0.44,0
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfcountBinary,1,76,18,3,1,0.07,21,455,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfcounts,1,78,18,3,1,0.07,25,460,0,88,105,1,0,0.46,1
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfmerge,1,79,19,3,1,0.07,17,461,0,94,101,1,0,0.48,1
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfmergeBinary,1,80,19,3,1,0.08,26,462,0,94,101,3,0,0.48,1
redis.clients.jedis.commands.jedis.ListCommandsTest.blmove,1,97,23,3,1,0.07,52,530,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.blmpopSimple,1,90,23,3,1,0.06,38,526,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.blpop,1,93,20,3,1,0.07,55,524,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.blpopDouble,1,94,21,4,1,0.07,53,524,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.blpopDoubleWithSleep,1,84,20,4,1,0.06,45,510,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.brpop,1,93,20,3,1,0.07,55,524,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.brpopDouble,1,94,21,4,1,0.07,53,524,0,155,71,2,3,0.69,0.4
redis.clients.jedis.commands.jedis.ListCommandsTest.brpopDoubleWithSleep,1,84,20,4,1,0.06,45,510,0,95,118,0,2,0.45,0
redis.clients.jedis.commands.jedis.ListCommandsTest.brpoplpush,1,98,22,3,1,0.08,52,532,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lindex,1,86,20,3,1,0.07,33,484,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.linsert,1,92,21,3,1,0.08,43,512,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.llen,1,81,18,3,1,0.07,31,462,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.llenNotOnList,1,81,18,3,1,0.07,33,483,0,78,110,0,1,0.41,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lmove,1,94,23,3,1,0.07,35,514,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lmpop,1,87,23,3,1,0.06,38,510,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lpop,1,93,22,3,1,0.08,45,511,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lpos,1,103,22,4,1,0.09,86,530,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lpush,1,77,18,3,1,0.06,29,456,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lpushx,1,81,18,3,1,0.07,29,462,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lrange,1,87,20,3,1,0.07,63,503,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lrem,1,91,20,3,1,0.08,59,509,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.lset,1,92,21,3,1,0.08,47,510,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.ltrim,1,96,21,3,1,0.08,47,516,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.rpop,1,93,22,3,1,0.08,45,511,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.rpoplpush,1,93,22,3,1,0.08,59,511,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.rpush,1,77,18,3,1,0.06,29,456,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ListCommandsTest.rpushx,1,81,18,3,1,0.07,29,462,0,102,95,5,1,0.52,0.83
redis.clients.jedis.commands.jedis.MigrateTest.migrate,2,94,19,3,1,0.1,30,516,0,124,105,4,2,0.54,0.67
redis.clients.jedis.commands.jedis.MigrateTest.migrateAuth,3,99,21,4,1,0.09,32,539,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.MigrateTest.migrateAuth2,3,99,21,4,1,0.1,42,540,0,135,103,3,1,0.57,0.75
redis.clients.jedis.commands.jedis.MigrateTest.migrateConflict,3,106,21,4,1,0.09,42,586,0,134,130,0,4,0.51,0
redis.clients.jedis.commands.jedis.MigrateTest.migrateCopy,3,99,21,4,1,0.1,30,539,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.MigrateTest.migrateCopyReplace,3,100,21,4,1,0.1,34,541,0,139,99,0,3,0.58,0
redis.clients.jedis.commands.jedis.MigrateTest.migrateCopyReplaceAuth,3,101,21,4,1,0.1,36,543,0,132,107,1,3,0.55,0.25
redis.clients.jedis.commands.jedis.MigrateTest.migrateEmptyParams,3,98,21,4,1,0.09,30,537,0,129,108,0,3,0.54,0
redis.clients.jedis.commands.jedis.MigrateTest.migrateMulti,3,100,21,4,1,0.09,34,543,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.MigrateTest.migrateReplace,3,99,21,4,1,0.1,32,539,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.MigrateTest.nokey,3,89,20,4,1,0.09,28,497,0,109,95,4,2,0.53,0.67
redis.clients.jedis.commands.jedis.ModuleTest.testModules,1,79,18,3,1,0.09,22,484,1,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectEncoding,2,87,19,3,1,0.09,24,504,0,106,109,4,4,0.49,0.5
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectFreq,2,90,19,3,1,0.08,31,540,0,112,123,2,3,0.48,0.4
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectHelp,2,74,17,3,1,0.09,23,463,0,83,105,2,2,0.44,0.5
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectIdletime,2,83,19,3,1,0.09,24,480,0,92,108,2,4,0.46,0.33
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectRefcount,2,83,19,3,1,0.09,27,480,0,0,0,0,0,0,0
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binaryPsubscribe,2,81,17,3,1,0.08,35,524,0,91,115,3,1,0.44,0.75
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binaryPsubscribeMany,2,82,17,3,1,0.08,27,525,0,89,116,3,1,0.43,0.75
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binaryPubSubChannelWithPingPong,2,82,17,3,1,0.08,36,527,0,95,110,3,4,0.46,0.43
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binaryPubSubChannelWithPingPongWithArgument,2,82,17,3,1,0.08,40,527,0,95,110,3,4,0.46,0.43
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binarySubscribe,2,81,17,3,1,0.08,34,524,0,99,111,4,3,0.47,0.57
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binarySubscribeLazily,2,85,17,3,1,0.1,34,532,0,92,116,3,3,0.44,0.5
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binarySubscribeMany,2,82,17,3,1,0.08,27,525,0,89,112,0,3,0.44,0
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.handleClientOutputBufferLimitForSubscribeTooSlow,2,78,17,3,1,0.06,31,529,0,84,118,0,1,0.42,0
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.psubscribe,2,79,17,3,1,0.07,34,535,0,89,123,0,4,0.42,0
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.psubscribeMany,2,80,17,3,1,0.07,26,536,0,88,124,0,4,0.42,0
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannels,2,83,19,3,1,0.06,22,548,0,96,115,2,2,0.45,0.5
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannelsWithPattern,2,81,18,3,1,0.06,22,545,0,89,120,1,2,0.43,0.33
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannelWithPingPong,2,80,17,3,1,0.08,35,540,0,94,119,2,2,0.44,0.5
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannelWithPingPongWithArgument,2,80,17,3,1,0.08,38,540,0,94,119,2,2,0.44,0.5
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubNumPat,2,81,18,3,1,0.07,20,537,0,94,118,2,3,0.44,0.4
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubNumSub,2,81,18,3,1,0.07,23,544,0,103,115,5,2,0.47,0.71
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.subscribe,2,79,17,3,1,0.07,33,535,0,89,118,0,3,0.43,0
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.subscribeLazily,2,83,17,3,1,0.1,34,547,0,91,130,0,2,0.41,0
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.subscribeMany,2,80,17,3,1,0.07,26,536,0,88,119,0,2,0.43,0
