TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoReboqueTest.devePermitirRegistroNacionaltransportadorCargaNulo,1,5,4,3,1,0.65,6,344,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoCanaTest.naoDevePermitirQtdTotalMesNulo,2,18,5,3,1,0.65,18,383,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoCanaFornecimentoDiarioTest.naoDevePermitirQuantidadeNulo,1,2,2,2,1,1.00,5,337,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMSPartilhadoTest.naoDevePermitirModalidadeDeterminacaoBCICMSNulo,1,24,8,5,1,0.71,18,375,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMSSN201Test.devePermitirPercentualMargemValorAdicionadoICMSSTNulo,1,19,9,5,1,0.63,13,365,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoTransportadorTest.devePermitirRazaoSocialValido,1,3,2,2,2,0.33,5,11,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMS90Test.naoDevePermitirPercentualReducaoBCICMSST,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoDestinatarioTest.devePermitirCNPJNulo,2,36,7,5,1,0.53,24,439,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFIndicadorPresencaCompradorTest.deveRepresentarOCodigoCorretamente,0,1,1,1,1,1.00,9,1,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoRegimeEspecialTributacaoTest.deveRepresentarOCodigoCorretamente,0,1,1,1,1,1.00,8,1,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFInfoProdutorRuralReferenciadaTest.naoDevePermitirSerieDocumentoFiscalComTamanhoInvalido,0,1,1,1,1,0.00,1,5,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoLocalTest.naoDevePermitirNomeMunicipioNulo,1,16,4,3,1,0.54,11,379,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoTest.devePermitirExtipiNulo,6,92,21,7,1,0.56,66,583,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoAvulsaTest.naoDevePermitirMatriculaAgenteNulo,1,18,5,3,1,0.57,14,383,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoVeiculoTest.naoDevePermitirPesoLiquidoNulo,1,43,7,5,1,0.55,27,445,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.statusservico.consulta.NFStatusServicoConsultaRetornoTest.deveObterDataRecebimentoComoFoiSetado,1,2,1,1,1,1.00,6,16,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.cadastro.NFInfoConsultaCadastroTest.deveObterOqueCnpjFoiSetado,1,3,2,2,2,0.55,5,13,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoTest.naoDevePermitirCodigoComTamanhoInvalido,1,2,1,1,1,0.00,6,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoTest.devePermitirCompraNulo,50,437,117,9,1,0.64,414,1481,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.cte300.classes.nota.CTeNotaInfoDadosComplementaresFluxoPassTest.naoDeveTerMaisQue15Caracteres,1,2,1,1,1,0.00,4,10,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoPISQuantidadeTest.naoDevePermitrSituacaoTributariaNulo,1,8,3,3,1,0.57,7,353,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.cartacorrecao.NFInfoEventoCartaCorrecaoTest.devePermitirCnpjNulo,2,32,11,4,1,0.45,19,410,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.parsers.NotaFiscalChaveParserTest.naoDevePermitirChaveNula,0,0,0,0,0,0.00,1,5,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoTest.deveObterEmitenteComoFoiSetado,3,37,5,4,1,0.52,29,118,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.cadastro.NFRetornoConsultaCadastroTest.deveObterVersaoComoFoiSetado,1,2,1,1,1,1.00,5,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoISSQNTest.naoDevePermitirValorAliquotaNulo,1,30,5,3,1,0.48,19,415,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoTest.naoDevePermitirExtipiComTamanhoInvalido,0,3,1,1,1,0.00,1,12,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.NFOrigemProcessoTest.deveRepresentarOCodigoCorretamente,0,1,1,1,1,1.00,6,1,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoTest.naoDevePermitirNumeroPedidoClienteComTamanhoInvalido,1,2,1,1,1,0.00,6,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.lote.envio.NFLoteEnvioTest.naoDevePermitirIdLoteNulo,55,416,63,5,1,0.66,448,1552,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoCompraTest.deveGerarXMLSemNotaDeEmpenho,1,5,3,3,1,0.67,6,345,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoVeiculoTest.naoDevePermitirRestricaoNulo,1,55,19,5,1,0.50,27,457,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoTest.deveGerarXMLDeAcordoComOPadraoEstabelecido,13,80,29,5,1,0.60,83,583,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.cartacorrecao.NFInfoEventoCartaCorrecaoTest.naoDevePermitirAmbienteNulo,2,30,8,4,1,0.46,19,415,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMS51Test.naoDevePermitirModalidadeBCNulo,1,17,7,5,1,0.67,13,363,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoEmitenteTest.naoDevePermitirCNPJSetadoQuandoCPFEstaSetado,1,3,2,2,2,0.67,5,17,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoTest.naoDevePermitirDescricaoComTamanhoInvalido,1,2,1,1,1,0.00,6,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMS40Test.naoDevePermitirValorICMSComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoLocalTest.naoDevePermitirLogradouroNulo,1,17,5,4,1,0.53,11,383,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFGeraChaveTest.geraChaveDeAcessoComCNPJConformeEsperado,53,400,61,6,1,0.65,430,1151,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMSSN202Test.naoDevePermitirPercentualAliquotaImpostoICMSSTComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoIdentificacaoTest.naoDevePermitirReferenciadasComTamanhoInvalido,2,1,1,1,1,0.00,6,6,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.evento.manifestacaodestinatario.NFTipoEventoManifestacaoDestinatarioTest.deveObterTipoEventoManifestacaoDestinatarioApartirDoSeuCodigo,0,2,1,1,1,0.80,6,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.consulta.NFNotaConsultaTest.deveObterAmbienteComoFoiSetado,1,2,1,1,1,1.00,5,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoObservacaoTest.naoDevePermitirConteudoCampoNulo,1,4,3,3,1,0.60,5,342,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoRetencaoICMSTransporteTest.devePermitirValorICMSRetidoTamanhoValido,1,3,2,2,2,0.22,3,11,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoTest.devePermitirCobrancaNulo,50,469,121,9,1,0.61,424,1584,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.NFTipoImpressaoTest.deveObterStringficadoCorretamente,0,1,1,1,1,1.00,3,1,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFGeraChaveTest.geraChaveDeAcessoRandomica,55,431,64,6,1,0.63,452,1259,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.lote.envio.NFLoteIndicadorProcessamentoTest.deveRepresentarOCodigoCorretamente,0,1,1,1,1,1.00,4,1,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.utils.DFUtilsTest.isCPFValido,0,2,1,1,1,0.94,8,17,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFGeraChaveTest.geraChaveDeAcessoComCPFConformeEsperado,55,431,64,6,1,0.63,450,1258,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.cadastro.NFRetornoConsultaCadastroSituacaoCadastralTest.deveObterCnpjComoFoiSetado,1,2,1,1,1,1.00,5,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoProcessoReferenciadoTest.naoDevePermitirIndicadorOrigemProcessoNulo,1,2,2,2,1,1.00,5,335,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.DFPaisTest.deveRetornarListaAoPesquisarPorNome,0,3,1,1,1,0.60,7,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFGeraQRCodeTest.geraSHA1,0,1,1,1,1,1.00,4,4,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.evento.cancelamento.NFInfoCancelamentoTest.deveGerarXMLDeAcordoComOPadraoEstabelecido,1,13,5,4,1,0.40,9,370,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.NFAutorizador400Test.deveObterEmissorNormal,0,14,13,1,1,0.27,3,22,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.cte300.classes.nota.CTeNotaInfoDadosComplementaresObservacaoFiscoTest.deveSetarCampoCorretamente,1,7,2,2,2,0.47,7,22,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.evento.manifestacaodestinatario.NFEventoManifestacaoTest.deveObterAssinaturaComoFoiSetado,2,3,2,2,2,1.00,7,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMS70Test.naoDevePermitirValorICMSSTComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoPISTest.deveGerarXMLDeAcordoComOPadraoEstabelecido,2,11,6,5,1,0.67,12,368,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.cadastro.NFRetornoConsultaCadastroDadosTest.deveObterCpfComoFoiSetado,1,2,1,1,1,1.00,5,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoTest.deveObterQuantidadeComercialComoFoiSetado,1,4,2,2,2,0.30,6,12,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.assinatura.NFSignedInfoTest.deveObterReferenceComoFoiSetado,2,2,1,1,1,1.00,6,6,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.evento.cancelamento.NFRetornoInfoCancelamentoTest.deveObterAssinaturaComoFoiSetado,2,2,1,1,1,1.00,6,6,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMSTest.deveObterIcms00ComoFoiSetado,2,14,3,2,2,0.67,16,40,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoTest.deveObterValorUnitarioTributavelComoFoiSetado,1,4,2,2,2,0.30,6,12,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.NFProtocoloTest.deveGerarXMLDeAcordoComOPadraoEstabelecido,2,14,5,3,1,0.93,18,358,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMS51Test.naoDevePermitirValorICMSComTamanhoDiferente,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoIdentificacaoTest.naoDevePermitirTipoNulo,2,50,13,6,1,0.52,30,455,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.cartacorrecao.NFInfoEventoCartaCorrecaoTest.naoDevePermitirVersaoEventoNulo,2,33,11,4,1,0.44,19,418,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.validadores.DFBigDecimalValidadorTest.tamanho16Com4CasasDecimais,0,2,1,1,1,0.14,7,7,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.evento.cancelamento.NFRetornoInfoCancelamentoTest.deveObterDataHoraRecebimentoComoFoiSetado,1,2,1,1,1,1.00,6,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMS70Test.naoDevePermitirPercentualAliquotaNulo,1,24,9,5,1,0.71,18,375,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.transformers.NFFinalidadeTransformerTest.deveTestarEscrita,1,2,2,2,2,0.50,6,3,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFInfoProdutorRuralReferenciadaTest.naoDevePermitirCPFComTamanhoInvalido,1,1,1,1,1,0.00,6,7,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoCombustivelTest.devePermitirCideNulo,1,15,5,3,1,0.42,9,379,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoTest.deveObterInformacoesAdicionaisComoFoiSetado,4,19,6,2,2,0.57,27,56,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMS90Test.naoDevePermitirPercentualAliquotaImpostoICMSST,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoDeclaracaoImportacaoAdicaoTest.naoDevePermitirNumeroComTamanhoInvalido,0,1,1,1,1,0.00,1,5,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoLocalTest.naoDevePermitirCNPJComTamanhoInvalido,1,1,1,1,1,0.00,6,7,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFInfoCupomFiscalReferenciadoTest.naoDevePermitirNumeroOrdemSequencialECFNulo,1,6,3,3,1,0.57,6,348,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoRastreabilidadeTest.naoDevePermitirDataValidadeNulo,1,9,5,4,1,0.48,7,354,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemTest.naoDevePermitirNumeroItemComTamanhoInvalido,0,1,1,1,1,0.00,1,5,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoFaturaTest.devePermitirValorLiquidoFaturaNulo,1,9,4,3,1,0.48,7,354,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.NFNotaInfoItemProdutoVeiculoCondicaoChassiTest.deveObterVeiculoCondicaoChassiApartirDoSeuCodigo,0,2,1,1,1,0.80,5,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.cte300.classes.CTModalTest.deveRepresentarOCodigoCorretamente,0,3,1,1,1,0.42,9,16,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.evento.cancelamento.NFRetornoInfoCancelamentoTest.deveObterCodigoStatusComoFoiSetado,1,2,1,1,1,1.00,5,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoAvulsaTest.devePermitirFoneNulo,1,18,6,4,1,0.62,14,379,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoTest.deveObterValorUnitarioComoFoiSetado,1,4,2,2,2,0.30,6,12,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoPISOutrasOperacoesTest.naoDevePermitirPercentualAliquotaComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.cartacorrecao.NFInfoEventoCartaCorrecaoTest.naoDevePermitirCPFComTamanhoInvalido,1,2,1,1,1,0.00,6,12,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoVeiculoTest.naoDevePermitirRNCTComTamanhoInvalido,1,2,1,1,1,0.00,8,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFInfoProdutorRuralReferenciadaTest.naoDevePermitirCNPJComTamanhoInvalido,1,1,1,1,1,0.00,6,7,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemDetalheExportacaoTest.deveObterExportacaoIndiretaComoFoiSetado,2,12,5,2,2,0.32,11,37,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.cartacorrecao.NFProtocoloEventoCartaCorrecaoTest.deveGerarXMLDeAcordoComOPadraoEstabelecido,6,53,15,5,1,0.46,45,462,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.cte200.classes.CTIdentificadorEmissorTest.deveRepresentarOCodigoCorretamente,0,2,1,1,1,0.17,6,10,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.evento.cancelamento.NFRetornoInfoCancelamentoTest.deveObterNumeroProtocoloComoFoiSetado,1,2,1,1,1,1.00,5,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoCOFINSOutrasOperacoesTest.naoDevePermitirValorAliquotaComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.parsers.NotaFiscalChaveParserTest.deveObterDivisorDaChave,1,1,1,1,1,1.00,3,6,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.cartacorrecao.NFInfoEventoCartaCorrecaoTest.naoDevePermitirDataHoraEventoNulo,2,32,10,4,1,0.45,19,417,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFInfoModelo1Por1AReferenciadaTest.naoDevePermitirCnpjNulo,1,15,6,4,1,0.44,9,372,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.lote.envio.NFLoteEnvioTest.naoDevePermitirIdLoteComTamanhoInvalido,0,3,1,1,1,0.00,1,12,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoCombustivelCIDETest.deveObterValorAliquotaComoFoiSetado,1,4,2,2,2,0.30,5,16,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoVolumeTest.devePermitirLacresComTamanhoInvalido,2,3,2,2,2,0.38,6,11,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoTest.naoDevePermitirVersaoNulo,51,379,58,4,1,0.68,419,1430,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMSUFDestinoTest.naoDevePermitirPercentualRelativoFundoCombatePobrezaDestinoNulo,1,11,3,3,1,0.71,11,355,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoVeiculoTest.naoDevePermitirRestricaoNulo,1,57,19,5,1,0.47,27,464,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.statusservico.NFStatusServicoConsultaTest.deveObterAmbienteComoFoiSetado,1,2,1,1,1,1.00,6,10,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMS10Test.naoDevePermitirValorTributoComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoIdentificacaoTest.naoDevePermitirUfNulo,2,43,6,3,1,0.55,30,448,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMS20Test.naoDevePermitirPercentualAliquotaComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFInfoModelo1Por1AReferenciadaTest.naoDevePermitirCNPJComTamanhoInvalido,1,1,1,1,1,0.00,6,7,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFEnderecoTest.deveObterCepComoFoiSetado,1,4,2,2,2,0.40,5,12,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFImpostoDevolvidoTest.deveGerarXMLDeAcordoComOPadraoEstabelecido,2,7,4,3,1,0.60,10,348,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoDeclaracaoImportacaoTest.naoDevePermitirDataRegistroNulo,2,27,8,3,1,0.61,22,404,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.NFAutorizador400Test.naoDeveTerUFsAtreladaAoSCAN,0,1,1,1,1,0.00,3,1,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.NFAutorizador31Test.deveBuscarCorretamenteURLWebServiceMS,0,13,1,1,1,0.00,29,13,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFOperadoraCartaoTest.deveObterTipoApartirDoSeuCodigo,0,2,1,1,1,0.80,8,5,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.transformers.DFUnidadeFederativaTransformerTest.deveTestarEscrita,1,2,2,2,1,0.50,32,3,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMSSN900Test.naoDevePermitirPercentualReducaoBCICMSSTComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMSSN201Test.naoDevePermitirPercentualReducaoBCICMSSTComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoVeiculoTest.naoDevePermitirPotenciaNulo,1,43,7,5,1,0.55,27,444,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoICMSTotalTest.devePermitirValorICMSDesoneradoNulo,1,26,3,3,1,0.88,27,386,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMSSTTest.naoDevePermitirValorICMSSTRetidoUFRemetenteNulo,1,12,7,5,1,0.59,9,354,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoICMSTotalTest.naoDevePermitirFreteNulo,1,25,3,3,1,0.88,26,384,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemImpostoICMSSN101Test.naoDevePermitirValorCreditoICMSSNComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.cte300.classes.nota.CTeNotaInfoDadosComplementaresEntregaIntervaloTest.deveGerarXmlCorreto,1,7,5,5,1,0.80,9,346,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.evento.cancelamento.NFInfoEventoCancelamentoTest.deveGerarXMLDeAcordoComOPadraoEstabelecido,2,36,12,5,1,0.44,22,429,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoItemProdutoTest.deveObterValorDescontoComoFoiSetado,1,4,2,2,2,0.30,6,12,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMSPartilhadoTest.naoDevePermitirValorBCICMSComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFGeraChaveTest.geraChaveDeAcessoComCPFConformeEsperado,53,401,61,6,1,0.65,430,1152,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.evento.manifestacaodestinatario.NFEnviaEventoManifestacaoDestinatarioTest.naoDevePermitirIdLoteInvalidoComTamanhoExtrapolado,0,3,1,1,1,0.00,1,12,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemProdutoDeclaracaoImportacaoAdicaoTest.deveObterSequencialComoFoiSetado,1,4,2,2,2,0.44,6,11,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.nota.NFNotaInfoIdentificacaoTest.naoDevePermitirFinalidadeNulo,2,58,21,8,1,0.46,29,477,1,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe310.classes.nota.NFNotaInfoItemImpostoICMS70Test.naoDevePermitirValorTributoComTamanhoInvalido,0,1,1,1,1,0.00,1,8,0,0,0,0,0,0.00,0.00
com.fincatto.documentofiscal.nfe400.classes.evento.NFInfoEventoRetornoTest.deveObterEmailComoFoiSetado,1,2,1,1,1,1.00,5,5,1,0,0,0,0,0.00,0.00
