TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.junit.internal.runners.statements.FailOnTimeoutTest.lookingForStuckThread_threadGroupNotLeaked[lookingForStuckThread = true],1,67,26,8,1,0.13,45,301,1,0,0,0,0,0.00,0.00
org.junit.internal.runners.ErrorReportingRunnerTest.givenInvalidTestClass_integrationTest,0,200,61,12,1,0.01,31,819,1,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$FailBeforeExpectingException],2,233,69,13,1,0.01,59,905,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.junit3TestsAreRunOnce,2,223,65,15,2,0.01,14,993,0,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.OldTestClassAdaptingListenerTest.addFailureDelegatesToNotifier,5,67,25,9,2,0.04,30,277,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.DescriptionTest.usesPassedInClassObject,0,63,20,7,1,0.10,29,244,1,0,0,0,0,0.00,0.00
org.junit.rules.MethodRulesTest.onFailure,1,210,68,14,1,0.01,28,842,0,0,0,0,0,0.00,0.00
org.junit.internal.ArrayComparisonFailureTest.classShouldAccept412Version,0,65,23,8,1,0.02,34,293,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.usesIndexAsTestName,0,163,48,13,1,0.01,7,742,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.meaningfulFailureWhenParametersAreNotAnIterable,0,147,50,12,1,0.01,6,672,0,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testRunWithClass,3,56,22,7,5,0.01,29,263,0,0,0,0,0,0.00,0.00
org.junit.rules.DisableOnDebugTest.givenPreJava5DebugArgumentsInReverseIsDebuggingShouldReturnTrue,1,53,21,8,1,0.02,29,210,1,0,0,0,0,0.00,0.00
org.junit.rules.ClassRulesTest.usesFieldAndMethodRule,1,209,68,14,1,0.01,36,808,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.testsThatAreBothIncludedAndExcludedAreExcluded,0,224,63,13,1,0.01,7,921,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.arraysEqualWithMessage,0,54,21,8,1,0.01,24,242,0,0,0,0,0,0.00,0.00
junit.tests.extensions.ActiveTestTest.testActiveRepeatedTest,4,55,17,5,4,0.04,37,227,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.anyMethodWithExcludedCategoryWillBeExcluded,0,221,63,13,1,0.01,7,915,0,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.rejectClassRuleIsAnArbitraryObject,1,85,31,9,1,0.05,29,343,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.AllMembersSupplierTest.dataPointsCollectionMethodShouldBeRecognized,1,103,33,11,1,0.03,11,468,1,0,0,0,0,0.00,0.00
junit.tests.extensions.RepeatedTestTest.testRepeatedMoreThanOnce,2,50,15,5,4,0.02,31,203,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest.beforeClassShouldNotRunWhenAllTestsAreFiltered,1,214,64,14,1,0.01,11,888,0,0,0,0,0,0.00,0.00
org.junit.runner.FilterFactoriesTest.shouldThrowExceptionIfNotFilterFactory,1,83,32,10,1,0.03,7,318,1,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.throwsExceptionWithTimeoutValueAndTimeUnitSet[lookingForStuckThread = true],1,79,28,9,1,0.06,42,398,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoriesAndParameterizedTest.doesNotRunTestsWithoutCategory,1,249,69,14,1,0.01,10,1070,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.assertNotEqualsIgnoresFloatDeltaOnNaN,0,53,19,7,1,0.00,22,232,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.assertThrowsRequiresAnExceptionToBeThrown,0,52,19,7,1,0.00,25,239,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testBagNegate,0,36,12,4,3,0.01,85,154,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.ParameterizedTestMethodTest.testFailures[0],0,112,36,11,1,0.01,12,467,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable.sortingBackwardDoesNothingOnTestClassRunnerWithFixMethodOrder,1,189,61,13,1,0.01,16,788,0,0,0,0,0,0.00,0.00
junit.tests.extensions.ActiveTestTest.testActiveTest,3,52,15,5,4,0.04,37,210,0,0,0,0,0,0.00,0.00
junit.tests.extensions.RepeatedTestTest.testRepeatedNegative,1,36,12,4,3,0.02,28,159,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.assertThrowsUsesNameUponTypeMismatchWithAnonymousClass,0,60,20,7,1,0.02,32,250,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.correctErrorFromMalformedTest,1,199,62,14,2,0.02,18,865,0,0,0,0,0,0.00,0.00
org.junit.tests.listening.TestListenerTest.freshResultEachTime,1,195,58,11,1,0.00,8,771,0,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithActualNull,1,39,13,4,3,0.06,24,171,1,0,0,0,0,0.00,0.00
junit.samples.SimpleTest.testAdd,0,46,15,5,3,0.00,24,187,0,0,0,0,0,0.00,0.00
junit.tests.runner.ResultTest.testRunSuccessResultCanBeSerialised,2,176,46,10,3,0.02,69,741,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.testCountOnAWithoutSlowTests,0,236,70,15,1,0.01,9,954,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.MultipleFailureExceptionTest.assertEmptyErrorListConstructorFailure,1,50,20,7,1,0.00,26,207,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testBagNotEquals,0,36,12,4,3,0.02,83,150,0,0,0,0,0,0.00,0.00
junit.tests.runner.ResultTest.testRunSuccessResultCanBeReserialised_v4_12,3,174,46,10,3,0.03,71,721,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.runsForEverySingleArgumentOfIterable,0,218,61,12,1,0.01,19,920,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.notSame,0,52,20,7,1,0.01,23,202,0,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.stackTraceContainsRealCauseOfTimeout[lookingForStuckThread = false],0,67,25,8,1,0.06,49,333,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.failWithMessageToString,0,55,20,7,1,0.03,28,213,0,0,0,0,0,0.00,0.00
org.junit.tests.validation.FailedConstructionTest.failedConstructionIsTestFailure,0,207,61,11,1,0.01,26,808,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.arraysDeclaredAsObjectAreComparedAsObjects,0,54,19,7,1,0.00,23,239,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.ExpectedTest.unexpected,0,208,61,11,1,0.01,9,826,0,0,0,0,0,0.00,0.00
org.junit.AssumptionViolatedExceptionTest.canSetCauseWithInstanceCreatedWithExplicitThrowableConstructor,2,96,34,10,1,0.00,6,399,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.usesParametersRunnerFactoryThatWasSpecifiedByAnnotation,1,179,53,11,1,0.01,10,787,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.floatsNotDoublesInArrays,0,59,22,8,1,0.01,24,259,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryValidatorTest.errorIsAddedWhenCategoryIsUsedWithBeforeClass,2,70,26,9,1,0.03,9,314,1,0,0,0,0,0.00,0.00
junit.tests.framework.FloatAssertTest.testAssertPosInfinityNotEquals,0,38,13,4,3,0.00,27,160,0,0,0,0,0,0.00,0.00
org.junit.samples.money.MoneyTest.zeroMoniesAreEqualRegardlessOfCurrency,0,67,26,9,2,0.02,76,254,0,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatIsImplementationOfMethodRule,1,85,31,9,1,0.05,29,343,1,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.beforesAndAfters,1,219,68,12,1,0.00,47,885,0,0,0,0,0,0.00,0.00
org.junit.rules.TestWatcherTest$Callbacks.testWatcherDoesNotModifyResult[class org.junit.rules.TestWatcherTest$Callbacks$ViolatedAssumptionTest],1,234,70,13,1,0.02,52,936,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testTwoTests,1,215,63,13,2,0.00,34,858,0,0,0,0,0,0.00,0.00
junit.tests.framework.NotPublicTestCase.testPublic,0,34,12,4,3,0.00,22,145,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.notEqualsObjectWithNullWithMessage,0,56,20,7,1,0.04,26,223,0,0,0,0,0,0.00,0.00
org.junit.internal.ArrayComparisonFailureTest.classShouldAccept411Version,0,65,23,8,1,0.02,37,293,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.runMethodWithTwoCategories,0,218,66,15,1,0.00,5,921,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testBagSumAdd,0,36,12,4,3,0.01,99,154,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParentRunnerFilteringTest.testSuiteFilteringWithUnmodifiableChildList,2,150,48,13,1,0.02,17,648,0,0,0,0,0,0.00,0.00
junit.tests.framework.DoublePrecisionAssertTest.testAssertPosInfinityNotEquals,0,38,13,4,3,0.00,27,160,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testOldSuiteTest,3,82,22,5,3,0.01,28,359,0,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.rejectClassRuleThatReturnsImplementationOfMethodRule,1,83,30,9,1,0.06,32,341,1,0,0,0,0,0.00,0.00
org.junit.runners.model.FrameworkMethodTest.missingAnnotationIsNotAvailable,1,63,26,8,1,0.01,29,258,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.SuiteTest.beforeAndAfterClassRunOnSuite,0,210,62,11,1,0.00,12,851,1,0,0,0,0,0.00,0.00
org.junit.AssumptionViolatedExceptionTest.serializableValueAndMatcherCanBeSerialized,2,107,37,10,1,0.03,19,441,1,0,0,0,0,0.00,0.00
org.junit.rules.TestWatcherTest$InterplayWithOtherRules.expectedExceptionIsSeenAsSuccessfulTest,1,239,72,14,1,0.01,42,915,0,0,0,0,0,0.00,0.00
org.junit.tests.deprecated.JUnit4ClassRunnerTest.runWithOldJUnit4ClassRunnerAndBadConstructor,0,180,51,11,1,0.00,28,749,1,0,0,0,0,0.00,0.00
org.junit.samples.money.MoneyTest.testBagNotEquals,0,66,26,9,2,0.01,84,248,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.oneDimensionalBooleanArraysAreNotEqual,0,57,21,8,1,0.00,19,288,0,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$EmptyTestExpectingNoException],2,224,67,13,1,0.01,53,875,1,0,0,0,0,0.00,0.00
org.junit.samples.money.MoneyTest.testSimplify,0,67,26,9,2,0.01,75,254,0,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newFolderWithPathContainingForwardSlashCreatesDirectories,1,75,29,8,1,0.04,45,358,0,0,0,0,0,0.00,0.00
org.junit.rules.TempFolderRuleTest.tempFolderIsDeleted,1,219,70,14,1,0.02,35,903,0,0,0,0,0,0.00,0.00
org.junit.tests.ObjectContractTest.equalsThrowsNoException,0,107,32,9,1,0.01,25,447,0,0,0,0,0,0.00,0.00
org.junit.runners.model.TestClassTest.annotatedMethodValues,1,82,30,9,1,0.01,34,356,1,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$ThrowUnexpectedCause],2,255,74,15,1,0.01,63,955,1,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.ignoreNonRules,0,196,59,11,1,0.01,24,769,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testNormalize2,0,36,12,4,3,0.01,85,154,0,0,0,0,0,0.00,0.00
junit.tests.extensions.ExtensionTest.testRunningErrorsInTestSetup,4,55,17,6,4,0.05,42,232,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.multiDimensionalArraysAreNotEqual,0,61,22,8,1,0.05,29,285,0,0,0,0,0,0.00,0.00
org.junit.AssumptionViolatedExceptionTest.toStringReportsMatcher,2,125,39,10,1,0.01,6,528,1,0,0,0,0,0.00,0.00
org.junit.runners.model.TestClassTest.providesAnnotatedFieldsSortedByName,1,85,30,9,1,0.01,33,359,1,0,0,0,0,0.00,0.00
junit.tests.framework.OverrideTestCase.testCase,0,34,12,4,3,0.00,22,145,0,0,0,0,0,0.00,0.00
org.junit.internal.runners.statements.FailOnTimeoutTest.sendUpExceptionThrownByStatement[lookingForStuckThread = false],1,67,26,8,1,0.06,33,320,1,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.OrderWithTest$UnOrderableRunnersAreHandledWithoutCrashing.unOrderablesAreHandledWithoutCrashing,2,81,34,10,1,0.01,8,347,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.AssumingInTheoriesTest.theoryMeansOnlyAssumeShouldFail,2,219,61,11,1,0.01,8,935,0,0,0,0,0,0.00,0.00
org.junit.samples.money.MoneyTest.testPrint,0,67,26,9,2,0.01,63,254,0,0,0,0,0,0.00,0.00
junit.tests.runner.TextFeedbackTest.testError,4,64,15,5,4,0.04,48,265,0,0,0,0,0,0.00,0.00
org.junit.rules.ErrorCollectorTest.runTestClassAndVerifyEvents[class org.junit.rules.ErrorCollectorTest$ErrorCollectorNotCalledByFailingTest],3,227,66,13,1,0.00,46,907,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.DescriptionTest.parseClassAndMethodWithAnnotations,0,53,20,7,1,0.02,8,213,1,0,0,0,0,0.00,0.00
org.junit.samples.ListTest.removeElement,0,65,26,9,2,0.01,28,246,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.SingleMethodTest.parameterizedBeforeClass,0,218,61,12,1,0.00,11,930,0,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.methodRejectNonStaticClassRule,1,83,30,9,1,0.06,29,341,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.sameAsNoIncludeCategoryAnnotation,0,226,64,13,1,0.01,7,923,0,0,0,0,0,0.00,0.00
org.junit.validator.AnnotationValidatorFactoryTest.createAnnotationValidator,2,62,26,9,1,0.05,29,257,1,0,0,0,0,0.00,0.00
org.junit.internal.StackTracesTest.getTrimmedStackForJUnit4TestFailingInTestRule,1,238,71,11,1,0.01,80,926,0,0,0,0,0,0.00,0.00
org.junit.rules.BlockJUnit4ClassRunnerOverrideTest.overrideCreateTestMethod,1,183,56,13,1,0.01,33,743,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.FilterTest.intersectionText,1,56,22,8,1,0.03,10,217,1,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testInvalidMethod,2,157,50,12,2,0.01,25,657,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.describeACategoryFilter,0,59,22,8,1,0.02,4,233,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.parent.ParentRunnerClassLoaderTest.testDescriptionContainCorrectTestClass,1,131,38,10,1,0.05,15,527,0,0,0,0,0,0.00,0.00
junit.tests.framework.TestCaseTest.testRunAndTearDownFails,1,44,12,4,3,0.06,41,180,1,0,0,0,0,0.00,0.00
org.junit.rules.RuleChainTest.executeRulesInCorrectOrder,1,213,68,14,1,0.02,39,866,1,0,0,0,0,0.00,0.00
org.junit.tests.running.core.SystemExitTest.failureCausesExitCodeOf1,0,50,20,7,1,0.01,9,197,0,0,0,0,0,0.00,0.00
org.junit.tests.running.core.CommandLineTest.runATest,0,231,66,12,2,0.00,37,937,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.results.ResultMatchersTest.hasFailureContaining_givenResultWithOneFailure,2,87,33,9,1,0.00,5,354,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.assertNotEqualsIncludesTheValueBeingTested,0,57,20,7,1,0.01,27,218,0,0,0,0,0,0.00,0.00
org.junit.AssumptionViolatedExceptionTest.canSetCauseWithInstanceCreatedWithMainConstructor,2,96,34,10,1,0.00,7,394,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.extendingwithstubs.StubbedTheoriesTest.ask,2,87,28,9,1,0.10,87,356,0,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testComparisonErrorWithExpectedNullContext,1,39,13,4,3,0.06,24,171,1,0,0,0,0,0.00,0.00
org.junit.rules.ClassRulesTest.classRulesModifiableListEmpty,2,198,55,12,1,0.02,46,775,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testRunAllAftersRegardless,1,225,65,13,2,0.01,36,917,0,0,0,0,0,0.00,0.00
org.junit.rules.TestWatcherTest$CallbackArguments.skipped,1,229,70,12,1,0.01,31,912,0,0,0,0,0,0.00,0.00
org.junit.runner.FilterOptionIntegrationTest.shouldCombineFilters,2,257,75,15,2,0.02,43,1071,0,0,0,0,0,0.00,0.00
org.junit.tests.validation.BadlyFormedClassesTest.noRunnableMethods,1,194,61,12,1,0.00,26,801,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.SuiteTest.nonPublicSuiteClassWithBeforeClassPasses,0,197,62,13,1,0.00,6,802,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.beforeParamAndAfterParamAreRun,0,230,67,12,1,0.01,22,982,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testTeardown,1,216,65,13,2,0.00,28,874,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.FilterTest.intersectAll,1,54,22,8,1,0.03,9,209,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.ifNoTestsToRunUseErrorRunner,0,232,65,13,1,0.01,6,971,0,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testStartSame,1,45,13,4,3,0.05,24,194,1,0,0,0,0,0.00,0.00
org.junit.validator.AnnotationValidatorFactoryTest.exceptionWhenAnnotationValidatorCantBeCreated,2,74,27,10,1,0.06,31,284,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.max.MaxStarterTest.filterSingleMethodFromOldTestClass,2,91,34,12,2,0.06,15,433,0,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.newRandomFileIsCreatedUnderRootFolder,1,74,29,8,1,0.04,49,335,0,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonFailureTest.testConnection,1,47,15,4,3,0.02,24,202,1,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.AllTestsTest.exceptionThrownWhenSuiteIsBad,0,50,20,8,1,0.00,20,225,0,0,0,0,0,0.00,0.00
org.junit.runners.model.FrameworkFieldTest.cannotBeCreatedWithoutUnderlyingField,1,73,26,9,1,0.02,28,283,1,0,0,0,0,0.00,0.00
org.junit.internal.matchers.ThrowableCauseMatcherTest.shouldAllowCauseOfDifferentClassFromRoot,0,52,21,8,1,0.01,23,202,1,0,0,0,0,0.00,0.00
org.junit.rules.ErrorCollectorTest.runTestClassAndVerifyEvents[class org.junit.rules.ErrorCollectorTest$CheckRunnableThatThrowsExpectedTypeOfException],3,227,68,13,1,0.01,49,920,1,0,0,0,0,0.00,0.00
org.junit.tests.assertion.ComparisonFailureTest.compactFailureMessage[compact-msg-6; exp="abbc"],1,68,24,8,1,0.01,26,274,1,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.ruleIsIntroducedAndEvaluatedOnSubclass,1,211,63,11,1,0.00,33,823,0,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$ExpectsSubstring],2,237,70,15,1,0.01,51,903,1,0,0,0,0,0.00,0.00
org.junit.rules.RuleMemberValidatorTest.rejectStaticTestRule,1,85,30,9,1,0.05,29,346,1,0,0,0,0,0.00,0.00
org.junit.runner.JUnitCommandLineParseResultTest.shouldCreateFailureUponUncreatedFilter,3,106,36,11,1,0.07,12,486,1,0,0,0,0,0.00,0.00
junit.tests.framework.ComparisonCompactorTest.testBug609972,1,44,13,4,3,0.05,24,193,1,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.ForwardCompatibilityTest.testToString,1,148,45,12,2,0.01,22,593,0,0,0,0,0,0.00,0.00
org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParametersTest.providesHelpfulMessageIfParameterFieldCannotBeSet,3,144,43,13,1,0.02,37,607,1,0,0,0,0,0.00,0.00
org.junit.internal.StackTracesTest.getTrimmedStackForJUnit4TestFailingInMethodRule,1,237,71,11,1,0.01,75,925,0,0,0,0,0,0.00,0.00
org.junit.samples.ListTest.contains,0,65,26,9,2,0.01,28,246,0,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.SingleMethodTest.filteringAffectsPlan,0,152,50,13,1,0.01,4,643,0,0,0,0,0,0.00,0.00
junit.tests.framework.TestCaseTest.testCaseToString,0,38,12,4,3,0.02,23,156,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.MultiCategoryTest.inheritanceAllIncluded,0,224,63,13,1,0.01,8,923,0,0,0,0,0,0.00,0.00
org.junit.validator.AnnotationsValidatorTest.validatorIsCalledForAMethod,3,82,32,9,1,0.02,36,354,1,0,0,0,0,0.00,0.00
junit.tests.framework.AssertTest.testAssertStringNotEqualsNull,0,39,15,4,3,0.01,27,175,1,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.methodValidateWrongTypedField,0,202,68,14,1,0.00,22,835,0,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.SuiteMethodTest.descriptionAndRunNotificationsAreConsistent,1,224,68,14,2,0.01,25,902,1,0,0,0,0,0.00,0.00
org.junit.rules.ExternalResourceRuleTest.shouldThrowMultipleFailureExceptionWhenTestFailsAndTwoClosingResourcesFail,1,228,69,12,1,0.01,35,882,0,0,0,0,0,0.00,0.00
org.junit.rules.ErrorCollectorTest.runTestClassAndVerifyEvents[class org.junit.rules.ErrorCollectorTest$AddSingleError],3,232,71,13,1,0.02,54,924,1,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ParameterizedTestTest.failureOnInitialization,0,212,63,13,1,0.01,9,918,0,0,0,0,0,0.00,0.00
org.junit.rules.RuleChainTest.whenRuleChainHasNullRuleTheStacktraceShouldPointToIt,1,215,67,12,1,0.02,34,830,1,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.SuiteMethodTest.makeSureSuiteWorksWithJUnit4Classes,1,237,70,14,2,0.00,27,944,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.differentParameterizedAssertionErrorsHaveDifferentToStrings,0,105,33,9,1,0.01,4,436,1,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$ExpectAssertionErrorWhichIsNotThrown],2,240,70,15,1,0.01,55,919,1,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.TestMethodTest.constructorParameter,0,106,33,10,1,0.00,1,474,0,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.ParameterSignatureTest.primitiveTypesShouldBeAcceptedAsWrapperTypeAssignables,0,85,28,9,1,0.02,6,332,1,0,0,0,0,0.00,0.00
org.junit.rules.TestRuleTest.validateWrongTypedFieldInSuperclass,0,205,69,14,1,0.00,25,838,0,0,0,0,0,0.00,0.00
org.junit.runners.RuleContainerTest.testRuleAroundMethodRule,1,60,21,7,1,0.05,37,237,1,0,0,0,0,0.00,0.00
org.junit.tests.manipulation.FilterableTest.testFilterInRunnerConstructor,2,223,61,13,1,0.03,13,948,0,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryFilterFactoryTest.shouldThrowException,2,86,33,11,1,0.03,10,343,1,0,0,0,0,0.00,0.00
org.junit.rules.MethodRulesTest.ruleIsIntroducedAndEvaluatedOnSubclass,1,200,65,13,1,0.01,32,800,0,0,0,0,0,0.00,0.00
junit.samples.money.MoneyTest.testSimpleMultiply,0,36,12,4,3,0.01,71,154,0,0,0,0,0,0.00,0.00
org.junit.rules.TemporaryFolderUsageTest.getRootShouldThrowIllegalStateExceptionIfCreateWasNotInvoked,1,69,29,8,1,0.02,25,318,0,0,0,0,0,0.00,0.00
org.junit.tests.description.AnnotatedDescriptionTest.getAnnotationsReturnsAllAnnotations,0,139,46,12,1,0.01,26,583,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.same,0,52,20,7,1,0.01,22,203,0,0,0,0,0,0.00,0.00
org.junit.rules.ExpectedExceptionTest.runTestAndVerifyResult[class org.junit.rules.ExpectedExceptionTest$ThrowExceptionWithExpectedType],2,234,69,15,1,0.01,51,896,1,0,0,0,0,0.00,0.00
org.junit.tests.experimental.theories.internal.ParameterizedAssertionErrorTest.isNotEqualToNull,0,106,32,9,1,0.01,3,426,1,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.AnnotationTest.testErrorInBeforeClass,1,206,61,13,2,0.02,29,801,0,0,0,0,0,0.00,0.00
org.junit.rules.ClassRulesTest.classRuleOrderingDefault,1,218,65,12,1,0.01,45,830,0,0,0,0,0,0.00,0.00
org.junit.tests.description.TestDescriptionTest.equalsIsFalseForNonTestDescription,0,56,20,7,1,0.04,21,223,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ThreadsTest.currentThreadInterruptStatusIsClearedAfterSuiteExecution,2,188,54,12,1,0.01,16,785,0,0,0,0,0,0.00,0.00
org.junit.tests.running.methods.TestMethodTest.validateInheritedMethods,0,108,35,10,1,0.01,9,457,0,0,0,0,0,0.00,0.00
org.junit.tests.assertion.AssertionTest.nullToString,0,57,20,7,1,0.01,30,225,0,0,0,0,0,0.00,0.00
org.junit.tests.junit3compatibility.JUnit38ClassRunnerTest.getDescriptionWithAnnotation,2,84,26,10,2,0.06,31,363,1,0,0,0,0,0.00,0.00
org.junit.runners.model.InvalidTestClassErrorTest.invalidTestClassErrorShouldListAllValidationErrorsInItsMessage,1,52,21,7,1,0.01,29,211,1,0,0,0,0,0.00,0.00
org.junit.experimental.categories.CategoryTest.allIncludedSuiteCategoriesMustBeMatched,0,221,63,13,1,0.01,7,915,0,0,0,0,0,0.00,0.00
org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest.beforeClassShouldNotRunWhenWholeClassIsIgnored,0,138,43,9,1,0.00,10,550,0,0,0,0,0,0.00,0.00
org.junit.tests.description.AnnotatedDescriptionTest.descriptionOfTestClassHasValuedAnnotation,0,142,46,12,1,0.01,24,595,0,0,0,0,0,0.00,0.00
org.junit.rules.TestWatcherTest$CallbackArguments.starting,1,221,66,12,1,0.01,32,869,0,0,0,0,0,0.00,0.00
